"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1434521_at",-1.4658610608195,8.5630882819686,-9.86858529199008,2.45801348534237e-09,1.77586109129881e-07,11.5957079247394
"1427381_at",4.40882800286598,7.29422060617146,9.83699158960145,2.5991804762196e-09,1.77586109129881e-07,11.5400327508591
"1416111_at",-1.65261506764492,7.3631858408491,-9.83651809619688,2.60135902045725e-09,1.77586109129881e-07,11.5391973857223
"1425289_a_at",-2.09408636385475,7.35358462713738,-9.81718566528629,2.69194570986731e-09,1.77842090768008e-07,11.5050656302883
"1453568_at",-2.19915586621398,7.87762763309016,-9.79126663941927,2.81856167299087e-09,1.80387947071416e-07,11.4592305007152
"1437060_at",3.93935802033498,7.45067752235764,9.76464707394529,2.95504830133937e-09,1.83392088519486e-07,11.4120674070523
"1421366_at",2.29656676333118,6.27692125480108,9.74339058821983,3.06895455311762e-09,1.84859380140732e-07,11.3743413548416
"1418162_at",2.19147962462351,6.3168900489743,9.71307598776998,3.23934114363252e-09,1.8708502198072e-07,11.3204389526361
"1448960_at",-1.28421830643342,7.42238906748024,-9.70461918847548,3.28860390200484e-09,1.8708502198072e-07,11.3053809145472
"1426112_a_at",-2.03043500021214,7.95368347529859,-9.67757826421728,3.45140666072291e-09,1.91040022734068e-07,11.2571707159999
"1436819_at",-1.79862729200081,6.66805218183545,-9.65031525615403,3.62403024606138e-09,1.91483522310731e-07,11.2084694700749
"1420330_at",2.77153060081134,8.11171768843955,9.64687905463777,3.64641473150318e-09,1.91483522310731e-07,11.2023244298359
"1418553_at",-1.65012034588794,8.91507492343497,-9.57974268553687,4.11377025766943e-09,2.10625037192675e-07,11.0819574453638
"1420611_at",-1.08496127895551,8.48442954363168,-9.55452338387,4.3050218283397e-09,2.15041090352188e-07,11.036591970679
"1416983_s_at",-1.57264559246494,9.11737132913052,-9.52673319797443,4.52648921467332e-09,2.15908181922585e-07,10.9865064652806
"1433564_at",-1.3746517597081,8.76202659253238,-9.51780929337626,4.60008726638856e-09,2.15908181922585e-07,10.9704019005527
"1427844_a_at",2.07186343820684,8.35156355385122,9.51319215982978,4.63865234599303e-09,2.15908181922585e-07,10.9620655107161
"1433428_x_at",2.97382854236154,8.18971131065594,9.48564927953156,4.87578205855808e-09,2.1650882236928e-07,10.9122783571825
"1424029_at",-1.24617294474434,6.80826968973356,-9.47689403492791,4.95376669113957e-09,2.1650882236928e-07,10.8964315040553
"1434484_at",3.82782036471681,9.4393453950278,9.46719185826955,5.04169894921321e-09,2.1650882236928e-07,10.8788590609334
"1416617_at",-1.48868165611526,7.66749505456961,-9.46362565652198,5.07442552428001e-09,2.1650882236928e-07,10.8723969256347
"1426159_x_at",-1.90573785811846,11.223699837884,-9.44819847313743,5.21855751575018e-09,2.17853748824701e-07,10.8444230043355
"1418300_a_at",-0.979717089688554,11.0672189298655,-9.4377382354023,5.31869503966554e-09,2.17853748824701e-07,10.8254379256035
"1453266_at",-1.47996381224029,6.5764220179548,-9.41030934817114,5.59085380596778e-09,2.24511148914157e-07,10.7755873095571
"1448318_at",2.17162554746188,9.46559452982269,9.26620890583537,7.27784543978465e-09,2.83130596643678e-07,10.5120722436288
"1437356_at",-2.01868781695591,7.89103838275319,-9.24866647808273,7.5165961379582e-09,2.83130596643678e-07,10.479806038632
"1456147_at",-2.20444211794844,7.49802867651395,-9.2431087351331,7.59391896206847e-09,2.83130596643678e-07,10.4695750758464
"1453181_x_at",2.68830157141606,6.89491570372098,9.2363282730961,7.68937111519686e-09,2.83130596643678e-07,10.4570877474583
"1451537_at",2.69688620651935,7.91619990515068,9.22614185031515,7.83511520562432e-09,2.83130596643678e-07,10.4383163668365
"1426956_a_at",-1.21532454733675,7.35285075794668,-9.22082689296198,7.912294035104e-09,2.83130596643678e-07,10.4285166006455
"1425518_at",-1.86036161695733,6.71089053369082,-9.21361052300333,8.01834697526042e-09,2.83130596643678e-07,10.4152050127354
"1435955_at",-1.68838873600868,9.13313577147294,-9.12338369384271,9.47593603694111e-09,3.28927406841617e-07,10.2481866642322
"1416301_a_at",-2.26140133567797,6.89943001960727,-9.09258990056262,1.00341425418484e-08,3.42498732095093e-07,10.1909369398397
"1426170_a_at",-2.38065826934499,8.36338318314513,-9.07379455152562,1.03914998659506e-08,3.45411888632972e-07,10.1559318432644
"1429005_at",-1.24612906728241,8.23213335692895,-9.07043228177219,1.04568052222872e-08,3.45411888632972e-07,10.1496648723197
"1457728_at",-2.21752921570493,6.56106344246499,-9.05896447827754,1.06827617805216e-08,3.47274541690607e-07,10.1282785672816
"1416107_at",-2.0342719055909,8.23321812684524,-9.04140619125224,1.10385750702691e-08,3.53234402248612e-07,10.0955001116591
"1458148_at",-1.86928728055442,6.23415854245533,-9.01628188839372,1.15692061179581e-08,3.5903056414586e-07,10.0485255123492
"1420928_at",-1.65588965672494,9.4236911248248,-9.0021067935919,1.18801849615012e-08,3.5903056414586e-07,10.0219852667731
"1427442_a_at",2.10827616949276,9.98577816585633,8.99519337288448,1.20349844332243e-08,3.5903056414586e-07,10.0090314085826
"1457666_s_at",3.00705891012502,8.6856142320088,8.98468376150552,1.22743218972584e-08,3.5903056414586e-07,9.9893270144008
"1420591_at",2.45972909634012,6.12962252874305,8.97707600851809,1.2450648125667e-08,3.5903056414586e-07,9.97505406183465
"1450808_at",2.71328276184938,8.92944476099115,8.97281809961884,1.25504779577191e-08,3.5903056414586e-07,9.96706238737166
"1424509_at",3.86282632600736,8.93322295658947,8.97222275662466,1.25645021601433e-08,3.5903056414586e-07,9.96594479373718
"1460620_at",-1.36147600236685,7.16289390616693,-8.96978198104059,1.26221682707529e-08,3.5903056414586e-07,9.96136240848746
"1418578_at",-1.86511180227587,9.75991567229882,-8.95652739688092,1.29401467127629e-08,3.62377223301864e-07,9.93646390748751
"1417297_at",-1.29664552002766,8.15003696486322,-8.95024670052961,1.30937082638369e-08,3.62377223301864e-07,9.92465750201916
"1426536_at",-1.33031795658384,6.7981582505946,-8.91201941091127,1.40699816885901e-08,3.75841734548075e-07,9.85268391297409
"1424032_at",-1.9871403774039,8.87692117515783,-8.91074477103946,1.41038045170747e-08,3.75841734548075e-07,9.85028066342727
"1421479_at",-1.5686841889517,6.55106672538287,-8.90528670132999,1.42495908486791e-08,3.75841734548075e-07,9.83998736181027
"1437709_x_at",-1.44082136657124,8.37266995878383,-8.90288313998049,1.43142848118896e-08,3.75841734548075e-07,9.83545324661089
"1425951_a_at",2.10579126361922,6.03247471780305,8.85878659421928,1.55567393380268e-08,3.99308058753256e-07,9.75213085139831
"1434105_at",-1.32798871112686,6.99706852750111,-8.85738648403417,1.55979710450491e-08,3.99308058753256e-07,9.74948099053804
"1428719_at",-1.99065003242715,11.038348433014,-8.83624710229863,1.62344458980158e-08,4.10470928384399e-07,9.70944028820012
"1423150_at",-2.6224882422611,6.52706909425523,-8.79908090340166,1.74195036512237e-08,4.3506272533788e-07,9.63889651069082
"1418762_at",-2.03578234196922,7.00743524130549,-8.78362029046757,1.79385336646865e-08,4.41119731172949e-07,9.60949633267019
"1433794_at",-1.35083253931377,9.13753119971486,-8.77288146517005,1.83084535493446e-08,4.41119731172949e-07,9.58905616632213
"1420697_at",1.61843371010085,7.80737376375048,8.76819726998988,1.84722759496014e-08,4.41119731172949e-07,9.5801354316675
"1456411_at",-1.06928445663222,6.40426405433242,-8.76209904777076,1.86878292526934e-08,4.41119731172949e-07,9.56851732817849
"1419907_s_at",-2.10387436776461,7.17041031039875,-8.75948551553072,1.87810053699174e-08,4.41119731172949e-07,9.56353658390016
"1422775_at",-1.61551923069813,8.63843463669668,-8.75465846671639,1.89543634488376e-08,4.41119731172949e-07,9.55433499466967
"1425822_a_at",-0.957146774993888,8.33956772855059,-8.73920642448587,1.95205336437823e-08,4.49191605645688e-07,9.52485823208355
"1422478_a_at",-1.394585293311,6.63529062185096,-8.72300438463315,2.01330216704606e-08,4.56288917581999e-07,9.49391600517705
"1424852_at",-1.61619476901613,7.82508029867474,-8.71933300277696,2.02745563964658e-08,4.56288917581999e-07,9.4868995514721
"1419165_at",-1.42244561722837,7.1065282351781,-8.68571982814017,2.16192731615556e-08,4.80978654396767e-07,9.42257570458511
"1449508_at",-1.30816888199649,7.53984368316475,-8.67661466808645,2.19991957232645e-08,4.80978654396767e-07,9.40512521477278
"1418497_at",-1.51216217876559,5.86056626906243,-8.6747897885142,2.20761687076641e-08,4.80978654396767e-07,9.40162638806855
"1437113_s_at",1.17461516128429,6.47388492807041,8.627641880907,2.4164599591911e-08,5.20937894360356e-07,9.31107314931087
"1425086_a_at",-1.69728343226368,7.13344334179805,-8.58511706785419,2.62236881276919e-08,5.56674126966027e-07,9.22913962659955
"1422105_at",-1.49423520774987,10.3288694209429,-8.58230861422762,2.63659132400901e-08,5.56674126966027e-07,9.22371984145158
"1448788_at",-1.33712030875682,6.30420508313914,-8.57268414851326,2.68593995146864e-08,5.61306634755895e-07,9.20513828251136
"1434935_at",-1.23720837545589,8.40939812874021,-8.56207048790712,2.74147054975229e-08,5.63488970537138e-07,9.18463227817681
"1434848_at",3.03315851762758,5.7832701078361,8.55656513399971,2.77074125520212e-08,5.63488970537138e-07,9.17398966747495
"1448361_at",-0.958876473429621,7.44200749412407,-8.55503664808152,2.77892509884038e-08,5.63488970537138e-07,9.17103415923728
"1425706_a_at",-2.04142598513791,6.73492485000579,-8.53269055922194,2.90146913623279e-08,5.82532957339795e-07,9.12778894310438
"1435351_at",-1.70292988813113,6.03760948511264,-8.52767559077538,2.92973118193354e-08,5.82532957339795e-07,9.1180743692434
"1434794_at",-0.977837765833785,7.87888657399744,-8.49580689347663,3.11611379247028e-08,6.11079386102345e-07,9.05626071473625
"1427765_a_at",-1.27610064334368,6.19000343712534,-8.49068786442247,3.14717729802495e-08,6.11079386102345e-07,9.04631872342037
"1429396_at",-1.1682933544926,6.81445503465432,-8.48813092999934,3.16281322885003e-08,6.11079386102345e-07,9.04135139670515
"1455340_at",-1.77544808771863,5.94288205346092,-8.45488142589843,3.37361593215867e-08,6.43488924959281e-07,8.97667653091669
"1424632_a_at",-1.43185531477214,8.36247688027571,-8.45187218167946,3.39339862771496e-08,6.43488924959281e-07,8.97081566941047
"1419406_a_at",-1.84032945673698,6.82587383757356,-8.42528012677437,3.57351842281796e-08,6.71428048617539e-07,8.91897057271596
"1438195_at",-1.2679182915316,8.51907011923191,-8.37164327366915,3.96755913789464e-08,7.35838350671654e-07,8.81410277990113
"1435343_at",-1.45139153720826,9.07121939268716,-8.36738689918786,4.00069415659304e-08,7.35838350671654e-07,8.80576405255018
"1436395_at",-1.44541063863536,8.56414329343374,-8.36440017922958,4.02411598023561e-08,7.35838350671654e-07,8.79991123996565
"1428141_at",-1.80800880219465,8.34599171404509,-8.35349524070304,4.11084370420357e-08,7.45044947452116e-07,8.7785313932334
"1434046_at",3.42244135580996,6.70872654808174,8.34533990281457,4.17696584411438e-08,7.50388249890022e-07,8.76253164811126
"1416708_a_at",-1.55439588203966,8.48690350978944,-8.30557698843574,4.51547866195775e-08,8.0414785214691e-07,8.6843909604937
"1426988_at",-1.14573660067204,6.39234378313552,-8.2834270636535,4.71623291385524e-08,8.2038162087979e-07,8.64076846596537
"1436515_at",-1.66572314792906,8.76949750411313,-8.28150607808518,4.73407310514956e-08,8.2038162087979e-07,8.63698206040627
"1452966_at",-2.07597081531863,7.83786551465822,-8.27928107978351,4.75482392582179e-08,8.2038162087979e-07,8.6325957887775
"1436421_s_at",-1.2764660942459,7.62764758152822,-8.27799448796852,4.7668658635105e-08,8.2038162087979e-07,8.63005914303911
"1452463_x_at",-1.38539850579569,11.7368622789898,-8.26254517270378,4.91395272831435e-08,8.38647932298982e-07,8.59958147450319
"1427322_at",-1.39485344643285,5.17601177619292,-8.25218768663371,5.01518365494683e-08,8.47240300154046e-07,8.57913033549636
"1451780_at",-1.62428067888342,8.32749826042862,-8.24897327448653,5.04703694427703e-08,8.47240300154046e-07,8.57278038937116
"1460330_at",2.61672585202044,7.41798789223133,8.23316854864908,5.20672511312135e-08,8.63050890077177e-07,8.54153808269269
"1436941_at",-1.52735084019799,8.08166137880917,-8.22986551531532,5.24075332024138e-08,8.63050890077177e-07,8.53500440185267
"1416814_at",-1.31274692184885,7.1544689867598,-8.22463565621693,5.29510293784732e-08,8.63050890077177e-07,8.52465622386533
"1426550_at",-1.63689572942513,7.12327362334745,-8.22323230552912,5.30978574949826e-08,8.63050890077177e-07,8.5218788117298
"1419394_s_at",1.1381556026527,13.765430973116,8.21310300784903,5.4170217410223e-08,8.73548072882966e-07,8.50182358154594
"1437760_at",-1.10361356652386,6.3418389076963,-8.20820444796816,5.46968231504123e-08,8.75149170406596e-07,8.49211974103201
"1452024_a_at",-1.25052213588708,8.16218958729336,-8.20169381432764,5.540493496083e-08,8.79607029455658e-07,8.4792173350815
"1436317_at",-2.04405106281304,5.91935346462652,-8.18851666814874,5.68672672058378e-08,8.92383476042006e-07,8.45308574327308
"1419976_s_at",-1.07152852306053,8.05804225434967,-8.18661860205986,5.70811696101088e-08,8.92383476042006e-07,8.44931971840245
"1448756_at",1.48935165359161,13.6021659957438,8.17665794172687,5.82174017930512e-08,9.03251809637643e-07,8.42954825711567
"1447792_x_at",-1.85175075205762,6.51949228744856,-8.17178734100375,5.87814884496915e-08,9.05146528909536e-07,8.41987535745652
"1436423_at",-1.27337702564863,7.01289959483138,-8.16477710566606,5.96033134703334e-08,9.10952134233155e-07,8.4059474542437
"1418640_at",-1.45733120104554,7.00304987266485,-8.14987383970851,6.13901646780387e-08,9.31311535263875e-07,8.37631520761094
"1418770_at",-1.61731788613845,9.02376497705133,-8.14248189804754,6.22968900066962e-08,9.38117873042014e-07,8.36160640962305
"1454893_at",-1.77299089166686,8.33441693785292,-8.13568790968447,6.31424784788126e-08,9.43910919157724e-07,8.34808080049634
"1434833_at",-1.63985802033275,8.44251628295189,-8.12001260755235,6.51390202925311e-08,9.66700822892056e-07,8.31684980962671
"1437514_at",1.54521938470875,8.65475320939127,8.11513589805569,6.5773381164581e-08,9.6909269514433e-07,8.30712669244816
"1428727_at",-1.11164475847349,6.75464228889107,-8.10117495833466,6.76249629966537e-08,9.87092171970074e-07,8.27927342387072
"1435274_at",-1.14931505856374,5.07998587603662,-8.09520533907544,6.84330548857933e-08,9.87092171970074e-07,8.26735531716179
"1455656_at",-1.86449435699526,9.57687490373112,-8.09364683535553,6.86456640060247e-08,9.87092171970074e-07,8.2642430174019
"1435266_at",-1.43078573667847,6.38192144368557,-8.09162178068275,6.8922939742051e-08,9.87092171970074e-07,8.26019852445728
"1447284_at",1.78367095213676,8.01490521671619,8.07170575966453,7.17123652103066e-08,1.01990919410214e-06,8.22039157446626
"1434758_at",2.84546304972937,7.55298619693975,8.05813359905729,7.36799086239804e-08,1.03939138233509e-06,8.19323299564465
"1417268_at",2.91321647825973,8.82296034276407,8.05253085843961,7.45083241435962e-08,1.03939138233509e-06,8.18201421590793
"1438577_at",-1.40177100046687,7.41842616256606,-8.05029254462234,7.48419644319719e-08,1.03939138233509e-06,8.1775310644006
"1433497_at",-0.948614600158962,8.4811131226159,-8.04848669109996,7.51122678640593e-08,1.03939138233509e-06,8.17391358998377
"1451006_at",2.13879285493409,8.77762895511436,8.04508720791543,7.56238492955015e-08,1.03944727085361e-06,8.16710254553104
"1421926_at",-1.10028863576289,6.83729704828432,-8.03772568866765,7.6744048478273e-08,1.04781207522335e-06,8.15234788538131
"1428231_at",-1.62940612599281,8.47847547019488,-8.01774551393779,7.98716766481392e-08,1.0832926740092e-06,8.11226400792297
"1433966_x_at",2.3428092623403,6.05090418869875,8.01060162539374,8.10216724866174e-08,1.09166042929337e-06,8.09791868929091
"1438969_x_at",-1.13655795093328,6.43461761389765,-7.99596673350354,8.34312793425964e-08,1.10954369128305e-06,8.06850902563375
"1423608_at",-1.63592240687624,7.70311116930489,-7.9959595231043,8.34324845984326e-08,1.10954369128305e-06,8.06849452863066
"1420965_a_at",-1.28857267655693,7.72553626063136,-7.99031575226455,8.43814104780401e-08,1.11492341070339e-06,8.05714513796078
"1454762_at",-1.27371958436969,6.76606296482623,-7.9866922779178,8.49965218554686e-08,1.11585177410256e-06,8.0498561622167
"1418353_at",-2.0099951198511,7.6357510661292,-7.98102449077639,8.59679770879444e-08,1.12141666927459e-06,8.03845121440531
"1455452_x_at",-1.04911669787419,6.94447373129172,-7.97267724811801,8.74196257990991e-08,1.13313540276301e-06,8.02164648280366
"1416065_a_at",-1.46395076626334,8.09456223325801,-7.96809267005321,8.82276702798177e-08,1.1364167844847e-06,8.01241268278758
"1416381_a_at",1.40077143144147,10.7662361630131,7.95494812489463,9.05874872659445e-08,1.15601473942192e-06,7.98592216149775
"1416542_at",-1.24242788836814,7.81111298143337,-7.95335381815828,9.0878111839321e-08,1.15601473942192e-06,7.98270749405178
"1433657_at",-1.45121326155462,8.88346363664007,-7.9462168365993,9.2190960625386e-08,1.16271317919168e-06,7.96831259687339
"1419599_s_at",2.58769647103104,9.24219605311387,7.94093917228245,9.317437837425e-08,1.16271317919168e-06,7.9576633160806
"1437390_x_at",-0.866216493222701,7.11558364763471,-7.94049771431201,9.32571274238477e-08,1.16271317919168e-06,7.95677236705736
"1457035_at",1.34523252887088,3.52563649598536,7.93827126585365,9.36756223469863e-08,1.16271317919168e-06,7.95227854599199
"1419647_a_at",2.11780510771637,7.15699012347279,7.9345930666408,9.43712510223425e-08,1.16429109695035e-06,7.94485303940246
"1416630_at",-1.6997007415901,7.0810631452635,-7.92755201648543,9.57177933999363e-08,1.17383258013814e-06,7.93063343666347
"1419226_at",-1.39710868621162,7.08528413874265,-7.90416838028989,1.00333879723594e-07,1.22311777186858e-06,7.88336039217399
"1426207_at",-1.21767134457428,9.27861003047188,-7.89981502033071,1.01218344979764e-07,1.22353526140186e-06,7.87455117510813
"1434084_at",-1.25331902872704,6.3746078643798,-7.89812931965074,1.01562985565584e-07,1.22353526140186e-06,7.87113938211697
"1448511_at",-1.14877696019756,9.22293558889958,-7.88518104780043,1.04250997668234e-07,1.24257059011176e-06,7.84491949818724
"1419178_at",-2.12933741550995,8.42561343371678,-7.88467982764826,1.04356514403917e-07,1.24257059011176e-06,7.84390407615041
"1433649_at",-1.21234864886812,6.02401784400644,-7.88123056508234,1.05085650195982e-07,1.24401972023914e-06,7.83691527345819
"1451370_at",-1.03682671806588,7.15983012427883,-7.87577688545312,1.0624925212984e-07,1.2498638185747e-06,7.82586182288255
"1433756_at",-1.368422160681,6.78682243708922,-7.87321758392233,1.067998868411e-07,1.2498638185747e-06,7.82067324629507
"1449591_at",2.00642718263087,8.15579602074297,7.84794625012706,1.12397896493274e-07,1.30216178843637e-06,7.76939108417966
"1417777_at",1.35682376236767,6.23335854732721,7.84732025149417,1.1254034987951e-07,1.30216178843637e-06,7.76811964967655
"1418655_at",-1.26681100775468,8.8965358491477,-7.84422780385775,1.13246813467229e-07,1.30297457292632e-06,7.76183794022027
"1427233_at",-1.32519234428539,7.17990460356615,-7.83812171760488,1.1465521798232e-07,1.30912331344873e-06,7.74943072944675
"1454850_at",-1.57741767176518,9.50828253667191,-7.83638255687488,1.1505966622108e-07,1.30912331344873e-06,7.7458959145606
"1427670_a_at",-1.30340364314178,7.9535138061521,-7.8201115459346,1.18915680078175e-07,1.34552106519394e-06,7.71280513187354
"1440202_at",-1.04510582189459,5.14257100824159,-7.81195671799519,1.20898226005327e-07,1.36043718054346e-06,7.69620669594134
"1433811_at",-1.2060383955589,9.16895141928444,-7.80867028400682,1.21706821525759e-07,1.36205229773089e-06,7.68951485320681
"1426297_at",-1.10275288675978,7.63167920308875,-7.80364809070424,1.22953286975056e-07,1.36852354198323e-06,7.67928577455785
"1450357_a_at",-1.47452210171158,7.25476681999772,-7.75388766432007,1.36039522611889e-07,1.50599428275216e-06,7.57774687895308
"1417971_at",-1.49987511560006,7.65701743488959,-7.74673868956833,1.38034470889168e-07,1.51471199321044e-06,7.56313093534351
"1426774_at",3.0837073982127,7.55411275364528,7.74577312154051,1.38306222036305e-07,1.51471199321044e-06,7.56115630939363
"1448829_at",-1.7744494323183,8.43132271950631,-7.73188727359018,1.42275940417964e-07,1.54989960625527e-06,7.53274496281246
"1448420_a_at",-1.27976821407625,7.51335331632528,-7.72172005036064,1.45257026303785e-07,1.57400206280504e-06,7.51192530067764
"1452897_at",-0.939074952690668,7.89255572613271,-7.71427450196421,1.47480945852868e-07,1.58166050045511e-06,7.4966698349065
"1454699_at",-1.59056278651141,7.6544740474671,-7.7141833902068,1.47508376751429e-07,1.58166050045511e-06,7.49648310524125
"1416210_at",-0.965592094116741,8.47720049110768,-7.70253378428834,1.51059458992927e-07,1.61130089592456e-06,7.47259830606272
"1435068_at",-0.881269266373551,7.94925776167586,-7.69194780213496,1.54362844574087e-07,1.63800572895197e-06,7.45087799564362
"1435346_at",-1.03469424479683,8.54475368849664,-7.6823889355899,1.57409772463679e-07,1.66172790724543e-06,7.43125185055959
"1428651_at",-0.900825509598471,8.61851778590235,-7.67036628020301,1.6133039087538e-07,1.69438277186041e-06,7.40654920821035
"1456887_at",2.15112449186346,6.33703154559185,7.64904165023613,1.68534204301605e-07,1.76101046127392e-06,7.36268505497595
"1424988_at",-1.25956885622567,9.37752941359073,-7.62381159996453,1.77487886503001e-07,1.84345004536465e-06,7.31070669116381
"1422497_at",-1.08434176863398,7.73471667840654,-7.62179562234489,1.78224174307716e-07,1.84345004536465e-06,7.30654964028988
"1448919_at",2.559779676645,7.93501038026898,7.58239913990838,1.93263066844966e-07,1.98895859747986e-06,7.22519980484383
"1449360_at",1.97124571153491,7.77427812271496,7.57790594713245,1.95059532374629e-07,1.99264394229022e-06,7.215908245491
"1436033_at",-1.64130037232942,6.59605343713812,-7.57125162756595,1.97751767777646e-07,1.99264394229022e-06,7.20214255185232
"1460174_at",-0.907402887029463,6.44740362894785,-7.57041485695676,1.98093015327602e-07,1.99264394229022e-06,7.20041110590499
"1419307_at",-1.66061234728481,7.33130157796235,-7.56977438690462,1.98354618991039e-07,1.99264394229022e-06,7.19908578009605
"1425718_a_at",-1.26638749407663,8.47139961075022,-7.56945301930206,1.98486017689065e-07,1.99264394229022e-06,7.19842075230656
"1427532_at",-1.99049454222405,5.71259093212012,-7.54687088894062,2.07947808595437e-07,2.07112321130238e-06,7.15165448111433
"1428797_at",-1.10999060402257,5.77264600540707,-7.54599074351648,2.0832586988686e-07,2.07112321130238e-06,7.14983033291359
"1426459_s_at",-1.21287571253685,8.37593699064891,-7.54183386339168,2.10121038989098e-07,2.07887868526412e-06,7.14121353987182
"1434873_a_at",-1.49395487927914,10.011952990631,-7.53364284321203,2.13705222239839e-07,2.10041159786375e-06,7.12422743673286
"1452163_at",-2.14297431377375,10.6363862088978,-7.5321874277395,2.14348644508557e-07,2.10041159786375e-06,7.1212083094501
"1459900_at",-1.42168004240002,6.78680765199244,-7.52924355227444,2.15656213482199e-07,2.1031615486264e-06,7.11510061799961
"1449415_at",-1.06163568259711,7.70186964771672,-7.52119618089777,2.19272732263978e-07,2.12829647240108e-06,7.09839857536948
"1448871_at",2.05531328543882,7.40077649992422,7.51735064749886,2.21022961832268e-07,2.13062979605229e-06,7.09041416442975
"1451190_a_at",-1.82715336774087,8.92424495518624,-7.51610316744171,2.21593821562079e-07,2.13062979605229e-06,7.08782360836451
"1417460_at",1.57393161285043,11.1890793786114,7.50198129879318,2.28163199276887e-07,2.1835431407433e-06,7.05848280507365
"1435664_at",-1.34130039745911,5.20122004747963,-7.48502670418688,2.36316484422296e-07,2.25105190742727e-06,7.02322035541736
"1416858_a_at",-1.1283044671874,8.26214132484509,-7.47601639978648,2.40771136520719e-07,2.27637943573177e-06,7.00446453726339
"1435665_at",1.43702896761329,5.99772466668465,7.47058619403543,2.43497539934092e-07,2.27637943573177e-06,6.99315566699848
"1433475_a_at",-1.10295526313323,8.58435091174278,-7.46994658690196,2.43820763782975e-07,2.27637943573177e-06,6.99182336419759
"1460669_at",-1.02800148668585,7.92262888273536,-7.46910752695602,2.44245451661858e-07,2.27637943573177e-06,6.99007551584366
"1425065_at",2.15969489069487,7.99977230905739,7.46854037278399,2.44532947197749e-07,2.27637943573177e-06,6.98889402061266
"1433769_at",-2.21348110514004,7.01843236118995,-7.45960143661918,2.4911055439805e-07,2.30421971210062e-06,6.97026661422381
"1448681_at",1.15865608794998,6.72539426285077,7.45832031573818,2.49773816448407e-07,2.30421971210062e-06,6.96759605323216
"1436034_at",-1.18354747273761,6.73777140030936,-7.44466115432872,2.56959695391986e-07,2.35988096933986e-06,6.93910887260383
"1428408_a_at",-0.960344097443267,7.79574052612018,-7.4350356213764,2.62151315229641e-07,2.38709040225027e-06,6.9190187803493
"1430143_at",-1.88651739927828,6.19573462656869,-7.43336037413139,2.63065867087594e-07,2.38709040225027e-06,6.91552096479457
"1426473_at",-1.47970583709699,8.10816578465301,-7.42973297749227,2.6505742823948e-07,2.38709040225027e-06,6.90794586294341
"1438968_x_at",-1.29649337695478,8.08885711655045,-7.42881151757775,2.65565812065697e-07,2.38709040225027e-06,6.90602128911475
"1428094_at",1.54434641641454,10.168297038177,7.42847758010192,2.65750298688018e-07,2.38709040225027e-06,6.90532379404652
"1451342_at",1.71116159683714,4.73786969862063,7.42354439326848,2.68491127650625e-07,2.3906598112275e-06,6.89501807182289
"1423466_at",-2.31998728411589,8.98872985830779,-7.42233164776436,2.69169369162891e-07,2.3906598112275e-06,6.89248406429677
"1420361_at",1.37466608569769,8.42281669932721,7.41971779876023,2.70637206858397e-07,2.3906598112275e-06,6.88702179511187
"1449988_at",-1.40319629144964,7.66355312980377,-7.41784607667234,2.71693363210462e-07,2.3906598112275e-06,6.88310980548646
"1419985_s_at",-1.03367098222221,7.13996317789639,-7.41733189094202,2.71984246101566e-07,2.3906598112275e-06,6.88203504859376
"1424489_a_at",-0.91184038154709,6.23174072180687,-7.3962515682448,2.84190374664998e-07,2.48673032432274e-06,6.83794160819992
"1434331_at",-0.96336679774794,8.05279125374279,-7.39347052161205,2.85842336772053e-07,2.48673032432274e-06,6.83211999536388
"1421164_a_at",-1.35375982530506,10.0547268050509,-7.39227284060176,2.86556814716878e-07,2.48673032432274e-06,6.8296125436547
"1426640_s_at",-2.35079599511732,8.92651792996805,-7.3868900763631,2.89790711690778e-07,2.50418302760639e-06,6.81834082949183
"1436038_a_at",-1.03336194059865,7.53900101371656,-7.37328353138318,2.98134186661577e-07,2.56545720286937e-06,6.78983056743576
"1426100_a_at",-1.08231166875595,7.75205947089945,-7.36922277621289,3.00671906304245e-07,2.57646888749411e-06,6.78131703205279
"1439768_x_at",-1.74274267520387,4.85593014298726,-7.3616767529703,3.05447004043886e-07,2.5972874620722e-06,6.765490519036
"1434333_a_at",-1.677988215265,6.98814329349861,-7.36137772350509,3.05637831230176e-07,2.5972874620722e-06,6.76486319511138
"1439387_x_at",-1.22283417093259,7.20488949455627,-7.35409589042287,3.10322899365432e-07,2.62340595827933e-06,6.74958311718018
"1417640_at",-2.27903687219986,9.97093970399388,-7.35263260019907,3.11273265557558e-07,2.62340595827933e-06,6.74651170089096
"1452377_at",-1.28435779728229,7.24247004970579,-7.34439913055918,3.1667688878044e-07,2.64641369363805e-06,6.72922437543143
"1452342_at",1.08750214851829,5.42454591350387,7.34427605625623,3.16758391823605e-07,2.64641369363805e-06,6.72896589357505
"1422850_at",-1.17754001924955,8.81453256684312,-7.34258601678586,3.17879769841289e-07,2.64641369363805e-06,6.72541624737257
"1437309_a_at",-1.02943788597055,9.18058197498487,-7.33684377967858,3.21720533391647e-07,2.6675451513607e-06,6.71335272834961
"1417933_at",1.87709146073954,6.31370588261121,7.33461953931733,3.23221065497752e-07,2.6691804118524e-06,6.70867874934299
